,Transaction_ID,Customer_ID,Amount,Date,Status,Month,Year,Anomaly_Score,Anomaly_Label,Risk_Flag,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Payment_Method_Wallet,Next_Month_Risk_Prediction
5317,T105317,C1405,7970.57,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5318,T105318,C1844,2127.03,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5319,T105319,C2783,7444.93,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5320,T105320,C2565,1522.15,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5321,T105321,C2185,1991.89,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5322,T105322,C1747,570.92,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,True,0
5323,T105323,C2726,13672.74,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5324,T105324,C4189,1719.52,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5325,T105325,C1271,3676.33,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5326,T105326,C5866,2482.42,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5327,T105327,C4957,16085.4,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,True,False,0
5328,T105328,C1172,2040.21,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5329,T105329,C1274,7537.7,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5330,T105330,C3307,9669.48,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5331,T105331,C2159,2860.02,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5332,T105332,C2707,2375.46,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5333,T105333,C2772,6886.59,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5334,T105334,C1422,12203.26,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,False,0
5335,T105335,C2210,7031.09,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5336,T105336,C5676,1288.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5337,T105337,C1891,10960.04,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
5338,T105338,C5818,2451.7,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5339,T105339,C4268,4292.82,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5340,T105340,C5977,8902.19,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5341,T105341,C2474,1043.71,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5342,T105342,C4244,7674.21,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5343,T105343,C5479,4533.72,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5344,T105344,C3182,11190.62,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5345,T105345,C2450,943.53,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5346,T105346,C4097,2729.52,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5347,T105347,C4257,8944.11,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5348,T105348,C4157,97.1,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5349,T105349,C2591,595.05,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5350,T105350,C5240,23316.76,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,True,False,0
5351,T105351,C4982,1645.26,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5352,T105352,C2436,18554.23,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,False,True,0
5353,T105353,C1224,1007.71,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5354,T105354,C1220,2239.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5355,T105355,C5275,6989.19,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5356,T105356,C2655,5361.48,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5357,T105357,C5529,4350.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5358,T105358,C1265,3774.04,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5359,T105359,C1954,9271.59,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5360,T105360,C5525,1339.06,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5361,T105361,C4734,2921.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5362,T105362,C3775,844.77,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5363,T105363,C4125,4530.98,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5364,T105364,C1480,1442.04,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5365,T105365,C4515,2031.14,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5366,T105366,C2354,3186.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5367,T105367,C4323,135.68,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5368,T105368,C4879,482.21,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5369,T105369,C1890,5790.68,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5370,T105370,C4855,2801.57,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5371,T105371,C1925,10004.64,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5372,T105372,C3171,5931.84,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5373,T105373,C2903,40.67,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5374,T105374,C5874,4794.85,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5375,T105375,C3396,492.06,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5376,T105376,C1029,7591.89,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5377,T105377,C1035,23842.97,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,False,True,False,0
5378,T105378,C4590,3787.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5379,T105379,C3671,5740.79,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5380,T105380,C4366,1354.55,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5381,T105381,C1589,2877.69,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5382,T105382,C4219,9693.02,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5383,T105383,C4139,916.15,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5384,T105384,C1904,1543.07,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5385,T105385,C5087,2947.84,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5386,T105386,C3170,6228.3,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5387,T105387,C1340,2357.09,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5388,T105388,C5271,13136.89,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,True,False,0
5389,T105389,C2715,496.1,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5390,T105390,C5693,2316.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5391,T105391,C5547,6171.37,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5392,T105392,C1557,1280.83,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,True,False,0
5393,T105393,C4088,5341.58,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5394,T105394,C4267,896.93,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5395,T105395,C4568,288.04,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5396,T105396,C3057,644.94,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5397,T105397,C4900,13295.21,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5398,T105398,C2017,4012.03,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5399,T105399,C3063,7956.66,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5400,T105400,C1839,2022.24,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5401,T105401,C2638,4490.52,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5402,T105402,C5322,3415.51,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5403,T105403,C4497,14569.65,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,False,False,0
5404,T105404,C2814,6883.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5405,T105405,C4480,6556.73,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5406,T105406,C2452,237.31,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5407,T105407,C3314,3988.87,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5408,T105408,C2515,3146.09,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5409,T105409,C2232,13144.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5410,T105410,C2646,1487.6,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5411,T105411,C4000,1572.41,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5412,T105412,C4441,2649.59,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5413,T105413,C5057,1394.4,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5414,T105414,C1306,691.62,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5415,T105415,C4537,9739.08,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5416,T105416,C2724,4085.36,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5417,T105417,C2690,9879.47,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5418,T105418,C2518,8893.27,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5419,T105419,C4918,1656.72,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5420,T105420,C1420,3967.46,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5421,T105421,C3937,434.43,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5422,T105422,C4863,12340.36,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5423,T105423,C5230,2589.78,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5424,T105424,C2451,2501.71,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5425,T105425,C4097,1803.09,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5426,T105426,C4262,3087.08,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5427,T105427,C2165,1450.15,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,False,0
5428,T105428,C2870,2348.84,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5429,T105429,C2820,8045.87,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5430,T105430,C3706,8986.54,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5431,T105431,C4516,1813.34,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5432,T105432,C2343,3165.1,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5433,T105433,C3227,10350.22,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5434,T105434,C2080,270.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5435,T105435,C5207,10997.66,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5436,T105436,C5564,1237.08,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5437,T105437,C3780,5674.4,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5438,T105438,C3529,4367.97,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5439,T105439,C1814,4025.32,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5440,T105440,C3032,9807.77,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5441,T105441,C1323,535.54,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5442,T105442,C3970,2131.11,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
5443,T105443,C1904,3863.69,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5444,T105444,C2542,8337.69,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5445,T105445,C4504,1219.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5446,T105446,C3654,8120.98,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5447,T105447,C3477,2551.12,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5448,T105448,C4341,1046.91,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5449,T105449,C5244,7114.51,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5450,T105450,C2142,476.49,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5451,T105451,C1850,3615.63,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5452,T105452,C1367,330.04,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5453,T105453,C3898,2203.53,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5454,T105454,C2090,4594.93,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5455,T105455,C5042,4060.95,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5456,T105456,C3039,2593.07,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5457,T105457,C3861,2802.25,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5458,T105458,C5271,1285.89,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5459,T105459,C2855,3042.95,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5460,T105460,C5684,15315.22,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,True,False,False,0
5461,T105461,C1495,9500.72,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5462,T105462,C4183,784.63,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5463,T105463,C2785,151.17,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5464,T105464,C4511,13554.6,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5465,T105465,C4787,3740.65,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5466,T105466,C5131,3859.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5467,T105467,C1999,7586.98,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5468,T105468,C5470,1889.41,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5469,T105469,C2452,3288.01,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,False,0
5470,T105470,C2752,17314.76,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,True,False,False,0
5471,T105471,C3281,5575.98,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5472,T105472,C5801,834.67,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,False,0
5473,T105473,C5659,714.89,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5474,T105474,C3935,1142.44,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5475,T105475,C4735,7277.4,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5476,T105476,C4347,1750.46,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5477,T105477,C2874,108.1,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5478,T105478,C5535,14427.61,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,True,0
5479,T105479,C4804,929.92,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5480,T105480,C2980,48.02,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5481,T105481,C1699,1353.35,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5482,T105482,C2313,1339.59,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5483,T105483,C3963,2740.95,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5484,T105484,C3939,12653.07,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5485,T105485,C5788,10567.47,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5486,T105486,C3301,3052.26,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5487,T105487,C4198,2645.8,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5488,T105488,C1127,4048.51,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5489,T105489,C2192,1394.96,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5490,T105490,C3640,267.98,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5491,T105491,C5390,14002.81,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5492,T105492,C4917,1033.27,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5493,T105493,C2367,1105.73,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
5494,T105494,C2020,3197.66,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5495,T105495,C5080,3382.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5496,T105496,C5515,93.03,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5497,T105497,C5540,800.58,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5498,T105498,C1685,2375.32,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5499,T105499,C4630,5755.81,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5500,T105500,C3888,1296.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5501,T105501,C2463,2749.69,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5502,T105502,C5087,4074.82,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5503,T105503,C3262,10972.8,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5504,T105504,C5181,1973.15,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5505,T105505,C3842,716.8,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5506,T105506,C2768,3359.59,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5507,T105507,C5181,6866.33,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5508,T105508,C4561,581.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5509,T105509,C3113,2764.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5510,T105510,C5759,89.73,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5511,T105511,C1627,170.68,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5512,T105512,C5160,3298.11,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5513,T105513,C4415,1770.51,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5514,T105514,C2376,9325.11,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5515,T105515,C2182,4608.46,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5516,T105516,C1491,3025.07,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5517,T105517,C4730,2620.7,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5518,T105518,C4535,3438.27,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5519,T105519,C4297,206.4,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5520,T105520,C2941,11164.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5521,T105521,C5409,31894.93,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,True,False,False,0
5522,T105522,C2883,1001.33,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5523,T105523,C5909,641.34,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5524,T105524,C3988,774.96,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5525,T105525,C4160,5409.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5526,T105526,C5776,5415.28,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5527,T105527,C5531,9416.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5528,T105528,C1682,6968.13,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5529,T105529,C2074,2986.36,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5530,T105530,C3388,4744.78,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5531,T105531,C3395,5828.32,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5532,T105532,C3694,3594.75,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5533,T105533,C2371,3227.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5534,T105534,C5745,5179.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5535,T105535,C5341,4076.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5536,T105536,C3157,5163.31,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5537,T105537,C3581,4744.78,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5538,T105538,C5392,6350.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5539,T105539,C3160,5147.35,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5540,T105540,C4249,3667.16,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5541,T105541,C4732,5725.33,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5542,T105542,C4830,2984.48,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5543,T105543,C2628,1383.19,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5544,T105544,C4473,7.1,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5545,T105545,C1028,4104.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5546,T105546,C2986,4465.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5547,T105547,C5154,17886.51,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,True,False,False,0
5548,T105548,C2522,2243.0,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5549,T105549,C1297,2505.48,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
5550,T105550,C3182,1126.98,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5551,T105551,C4403,365.73,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
5552,T105552,C3297,7409.72,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5553,T105553,C3598,1436.28,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5554,T105554,C1902,4694.02,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5555,T105555,C2099,5820.12,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5556,T105556,C2678,3186.07,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5557,T105557,C3882,10451.59,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5558,T105558,C5867,2933.09,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5559,T105559,C2379,1676.72,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
5560,T105560,C2249,11317.57,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
5561,T105561,C4736,9886.75,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
5562,T105562,C5242,895.87,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
5563,T105563,C2265,131.52,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
